graph,n,m,s,p1n,p1m,p1s,p2n,p2m,p2s,p3n,p3m,p3s,p4n,p4m,p4s,p5n,p5m,p5s,p6n,p6m,p6s,p7n,p7m,p7s,p8n,p8m,p8s,p9n,p9m,p9s,p10n,p10m,p10s,p11n,p11m,p11s,p12n,p12m,p12s,p13n,p13m,p13s,p14n,p14m,p14s,p15n,p15m,p15s,p16n,p16m,p16s,p17n,p17m,p17s,p18n,p18m,p18s,p19n,p19m,p19s,p20n,p20m,p20s,ph1n,ph1m,ph1s,ph2n,ph2m,ph2s,ph3n,ph3m,ph3s,ph4n,ph4m,ph4s,ph5n,ph5m,ph5s,ph6n,ph6m,ph6s,ph7n,ph7m,ph7s,ph8n,ph8m,ph8s,ph9n,ph9m,ph9s,ph10n,ph10m,ph10s,ph11n,ph11m,ph11s,ph12n,ph12m,ph12s,ph13n,ph13m,ph13s,ph14n,ph14m,ph14s,ph15n,ph15m,ph15s,ph16n,ph16m,ph16s,ph17n,ph17m,ph17s,ph18n,ph18m,ph18s,ph19n,ph19m,ph19s,ph20n,ph20m,ph20s,ph21n,ph21m,ph21s,ph22n,ph22m,ph22s,ph23n,ph23m,ph23s,ph24n,ph24m,ph24s,ph25n,ph25m,ph25s,ph26n,ph26m,ph26s,ph27n,ph27m,ph27s,ph28n,ph28m,ph28s,ph29n,ph29m,ph29s,ph30n,ph30m,ph30s,ph31n,ph31m,ph31s,ph32n,ph32m,ph32s,ph33n,ph33m,ph33s,ph34n,ph34m,ph34s,ph35n,ph35m,ph35s,ph36n,ph36m,ph36s,ph37n,ph37m,ph37s,ph38n,ph38m,ph38s,ph39n,ph39m,ph39s,ph40n,ph40m,ph40s,a1n,a1m,a1s,a2n,a2m,a2s,a3n,a3m,a3s,a4n,a4m,a4s,ahF1n,ahF1m,ahF1s,ahF2n,ahF2m,ahF2s,ahF3n,ahF3m,ahF3s,ahF4n,ahF4m,ahF4s,ahF5n,ahF5m,ahF5s,ahF6n,ahF6m,ahF6s,ahF7n,ahF7m,ahF7s,ahF8n,ahF8m,ahF8s,ahF9n,ahF9m,ahF9s,ahF10n,ahF10m,ahF10s,ahF11n,ahF11m,ahF11s,ahF12n,ahF12m,ahF12s,ahF13n,ahF13m,ahF13s,ahF14n,ahF14m,ahF14s,ahF15n,ahF15m,ahF15s,ahF16n,ahF16m,ahF16s,ahF17n,ahF17m,ahF17s,ahF18n,ahF18m,ahF18s,ahF19n,ahF19m,ahF19s,ahF20n,ahF20m,ahF20s,ahFlower1n,ahFlower1m,ahFlower1s,ahFlower2n,ahFlower2m,ahFlower2s,ahFlower3n,ahFlower3m,ahFlower3s,ahFlower4n,ahFlower4m,ahFlower4s,ahFlower5n,ahFlower5m,ahFlower5s,ahFlower6n,ahFlower6m,ahFlower6s,ahFlower7n,ahFlower7m,ahFlower7s,ahFlower8n,ahFlower8m,ahFlower8s,ahFlower9n,ahFlower9m,ahFlower9s,ahFlower10n,ahFlower10m,ahFlower10s,ahFlower11n,ahFlower11m,ahFlower11s,ahFlower12n,ahFlower12m,ahFlower12s,ahFlower13n,ahFlower13m,ahFlower13s,ahFlower14n,ahFlower14m,ahFlower14s,ahFlower15n,ahFlower15m,ahFlower15s,ahFlower16n,ahFlower16m,ahFlower16s,ahFlower17n,ahFlower17m,ahFlower17s,ahFlower18n,ahFlower18m,ahFlower18s,ahFlower19n,ahFlower19m,ahFlower19s,ahFlower20n,ahFlower20m,ahFlower20s,ahEdge1n,ahEdge1m,ahEdge1s,ahEdge2n,ahEdge2m,ahEdge2s,ahEdge3n,ahEdge3m,ahEdge3s,ahEdge4n,ahEdge4m,ahEdge4s,ahEdge5n,ahEdge5m,ahEdge5s,ahEdge6n,ahEdge6m,ahEdge6s,ahEdge7n,ahEdge7m,ahEdge7s,ahEdge8n,ahEdge8m,ahEdge8s,ahEdge9n,ahEdge9m,ahEdge9s,ahEdge10n,ahEdge10m,ahEdge10s,ahEdge11n,ahEdge11m,ahEdge11s,ahEdge12n,ahEdge12m,ahEdge12s,ahEdge13n,ahEdge13m,ahEdge13s,ahEdge14n,ahEdge14m,ahEdge14s,ahEdge15n,ahEdge15m,ahEdge15s,ahEdge16n,ahEdge16m,ahEdge16s,ahEdge17n,ahEdge17m,ahEdge17s,ahEdge18n,ahEdge18m,ahEdge18s,ahEdge19n,ahEdge19m,ahEdge19s,ahEdge20n,ahEdge20m,ahEdge20s,ahDiameter1n,ahDiameter1m,ahDiameter1s,ahDiameter2n,ahDiameter2m,ahDiameter2s,ahDiameter3n,ahDiameter3m,ahDiameter3s,ahDiameter4n,ahDiameter4m,ahDiameter4s,ahDiameter5n,ahDiameter5m,ahDiameter5s,ahDiameter6n,ahDiameter6m,ahDiameter6s,ahDiameter7n,ahDiameter7m,ahDiameter7s,ahDiameter8n,ahDiameter8m,ahDiameter8s,ahDiameter9n,ahDiameter9m,ahDiameter9s,ahDiameter10n,ahDiameter10m,ahDiameter10s,ahDiameter11n,ahDiameter11m,ahDiameter11s,ahDiameter12n,ahDiameter12m,ahDiameter12s,ahDiameter13n,ahDiameter13m,ahDiameter13s,ahDiameter14n,ahDiameter14m,ahDiameter14s,ahDiameter15n,ahDiameter15m,ahDiameter15s,ahDiameter16n,ahDiameter16m,ahDiameter16s,ahDiameter17n,ahDiameter17m,ahDiameter17s,ahDiameter18n,ahDiameter18m,ahDiameter18s,ahDiameter19n,ahDiameter19m,ahDiameter19s,ahDiameter20n,ahDiameter20m,ahDiameter20s,t1n,t1m,t1s,t2n,t2m,t2s,t3n,t3m,t3s,t4n,t4m,t4s,t5n,t5m,t5s,t6n,t6m,t6s,t7n,t7m,t7s,t8n,t8m,t8s,t9n,t9m,t9s,t10n,t10m,t10s,alln,allm,alls,kerneln,kernelm,kernels,combin,combim,combis
AntlerH_F=85_K=2_R=25_A=2_M=7_V2,631,789,0,37,89,10,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,,,,,,,,,,,,,,,,,,,,,,,,,37,89,10,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,20,48,14,37,89,10,20,48,14,20,48,14,20,48,14,37,89,10,37,89,10,37,89,10,26,60,12,37,89,10,37,89,10,37,89,10,37,89,10,37,89,10,37,89,10,37,89,10,37,89,10,37,89,10,37,89,10,37,89,10,20,48,14,20,48,14,37,89,10,37,89,10,37,89,10,37,89,10,20,48,14,20,48,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,89,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,89,10,20,48,14,20,48,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,89,10,27,71,12,27,71,12,27,71,12,27,71,12,27,71,12,,,,,,,,,,,,,20,48,14,17,49,14,0,0,21
Antler_F=85_K=2_R=25_A=1_M=7_V2,632,764,0,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,40,119,8,29,85,10,29,85,10,29,85,10,40,119,8,40,119,8,40,119,8,40,119,8,40,119,8,34,103,9,40,119,8,29,85,10,29,85,10,34,103,9,40,119,8,40,119,8,34,103,9,40,119,8,40,119,8,40,119,8,33,99,9,40,119,8,40,119,8,,,,40,119,8,29,85,10,29,85,10,29,85,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,119,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,119,8,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,29,85,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,119,8,40,119,8,40,119,8,40,119,8,40,119,8,40,119,8,40,119,8,,,,,,,,,,29,85,10,29,85,10,29,85,10
PathAntler_F=85_K=2_R=25_A=1_M=7_V1,634,779,0,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,,,,,,,,,,,,,,,,,,,,,,,,,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,41,131,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,175,3,41,131,6,41,131,6,,,,58,175,3,58,175,3,52,160,4,58,175,3,58,175,3,58,175,3,41,131,6,41,131,6,47,146,5,58,175,3,58,175,3,52,160,4,58,175,3,58,175,3,58,175,3,52,160,4,52,161,4,47,145,5,52,160,4,,,,58,175,3,46,146,5,52,160,4,46,146,5,52,160,4,47,145,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,175,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,175,3,41,131,6,41,131,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,175,3,58,175,3,52,160,4,52,160,4,52,160,4,52,160,4,,,,,,,,,,,,,41,131,6,32,108,8,0,0,21
SingleTreeAntler_F=100_K=6_R=10_A=5_M=6_V2,646,945,0,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,,,,,,,,,,,,,,,,,,,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,407,2,121,358,4,,,,,,,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,139,407,2,127,378,3,122,358,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,407,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,407,2,127,381,3,127,381,3,121,358,4,121,358,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,407,2,139,407,2,114,322,7,114,322,7,,,,,,,,,,,,,,,,,,,114,322,7,98,334,6,62,184,18
PathAntlerH_F=70_K=6_R=40_A=5_M=8_V1,648,1490,0,240,970,5,223,916,7,223,916,7,187,782,11,124,477,26,49,191,44,49,191,44,49,191,44,49,191,44,49,191,44,49,191,44,49,191,44,49,191,44,49,191,44,,,,,,,,,,,,,,,,,,,240,970,5,223,916,7,223,916,7,187,782,11,144,569,21,92,359,33,92,359,33,92,359,33,92,359,33,92,359,33,92,359,33,92,359,33,92,359,33,92,359,33,92,359,33,92,359,33,92,359,33,92,359,33,92,359,33,92,359,33,92,359,33,92,359,33,92,359,33,92,359,33,92,359,33,92,359,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,970,5,223,916,7,,,,,,,240,970,5,240,970,5,240,970,5,240,970,5,240,970,5,240,970,5,240,970,5,240,970,5,240,970,5,240,970,5,240,970,5,240,970,5,240,970,5,240,970,5,240,970,5,240,970,5,240,970,5,240,970,5,223,916,7,240,970,5,240,970,5,240,970,5,240,970,5,240,970,5,240,970,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,970,5,223,916,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,970,5,223,916,7,223,916,7,223,916,7,223,916,7,223,916,7,223,916,7,193,766,14,170,709,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240,970,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,176,45,157,716,14,44,176,45
PathAntlerH_F=65_K=5_R=45_A=2_M=9_V1,675,1534,0,203,1016,2,187,908,6,162,780,11,155,738,13,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,,,,,,,,,,,,,,,,203,1016,2,187,908,6,177,853,8,170,811,10,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,120,580,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1016,2,172,834,9,,,,,,,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,203,1016,2,187,908,6,203,1016,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1016,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1016,2,203,1016,2,203,1016,2,203,1016,2,162,780,11,187,908,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203,1016,2,203,1016,2,187,908,6,180,864,8,161,786,11,,,,,,,,,,,,,,,,120,580,21,116,645,17,95,537,23
AntlerH_F=90_K=7_R=20_A=4_M=7_V1,682,1278,0,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,,,,,,,,,,,,,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,,,,,,,,,,,,,,,,,,,196,732,3,171,642,7,,,,,,,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,196,732,3,184,710,4,196,732,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,732,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,732,3,196,732,3,196,732,3,161,605,9,161,605,9,161,605,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,732,3,196,732,3,181,702,4,181,702,4,,,,,,,,,,,,,,,,,,,161,605,9,147,605,9,147,605,9
SingleTreeAntler_F=90_K=6_R=20_A=4_M=7_V2,692,1211,0,171,673,1,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,,,,,,,,,,,,,171,673,1,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,165,649,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,673,1,153,606,4,,,,,,,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,171,673,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,673,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,673,1,171,673,1,171,673,1,153,606,4,158,627,3,158,627,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,171,673,1,171,673,1,171,673,1,,,,,,,,,,,,,,,,,,,,,,153,606,4,145,646,2,135,603,4
SingleTreeAntler_F=60_K=5_R=50_A=4_M=10_V2,700,1798,0,211,1148,7,191,1105,8,191,1105,8,191,1105,8,191,1105,8,191,1105,8,191,1105,8,191,1105,8,191,1105,8,191,1105,8,191,1105,8,191,1105,8,191,1105,8,191,1105,8,191,1105,8,191,1105,8,191,1105,8,,,,,,,,,,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,1148,7,152,857,18,,,,,,,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,211,1148,7,189,1049,11,211,1148,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,1148,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,1148,7,189,1049,11,186,1072,9,176,986,13,189,1049,11,168,928,15,140,793,21,179,1007,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211,1148,7,211,1148,7,,,,,,,,,,,,,,,,,,,,,,,,,144,788,21,111,692,25,67,354,43
Antler_F=65_K=2_R=45_A=2_M=10_V2,701,1104,0,56,262,16,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,,,,,,,,,,,,,,,,,,,,,,56,262,16,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,45,202,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,262,16,45,202,20,45,202,20,45,202,20,56,262,16,56,262,16,56,262,16,56,262,16,56,262,16,56,262,16,56,262,16,56,262,16,56,262,16,56,262,16,56,262,16,56,262,16,50,230,18,56,262,16,56,262,16,56,262,16,56,262,16,50,230,18,56,262,16,,,,56,262,16,50,232,18,56,262,16,56,262,16,50,232,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,262,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,262,16,56,262,16,50,232,18,50,232,18,45,202,20,50,232,18,50,232,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,262,16,50,230,18,50,230,18,50,230,18,50,230,18,50,230,18,50,230,18,,,,,,,,,,45,202,20,45,202,20,45,202,20
PathAntler_F=65_K=8_R=45_A=6_M=9_V1,702,2200,0,367,1865,0,367,1865,0,363,1833,1,363,1833,1,313,1575,9,228,1103,26,173,846,36,99,456,54,99,456,54,99,456,54,99,456,54,99,456,54,99,456,54,99,456,54,99,456,54,,,,,,,,,,,,,,,,367,1865,0,367,1865,0,367,1865,0,367,1865,0,330,1672,6,330,1672,6,216,1073,27,152,712,43,152,712,43,152,712,43,152,712,43,152,712,43,152,712,43,152,712,43,152,712,43,152,712,43,152,712,43,152,712,43,152,712,43,152,712,43,152,712,43,152,712,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,1865,0,353,1795,2,,,,,,,367,1865,0,367,1865,0,367,1865,0,367,1865,0,367,1865,0,353,1795,2,349,1765,3,349,1765,3,341,1726,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,1865,0,367,1865,0,367,1865,0,367,1865,0,367,1865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,1865,0,367,1865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,1865,0,367,1865,0,367,1865,0,367,1865,0,367,1865,0,367,1865,0,367,1865,0,367,1865,0,367,1865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367,1865,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,421,56,258,1465,13,74,393,58
Antler_F=100_K=2_R=10_A=1_M=7_V2,719,778,0,11,19,11,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,11,19,11,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,27,47,8,0,0,14,0,0,14,0,0,14,27,47,8,27,47,8,27,47,8,27,47,8,27,47,8,27,47,8,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,27,47,8,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,47,8,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,27,47,8,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,27,47,8,16,32,10,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14
AntlerH_F=100_K=2_R=10_A=2_M=7_V2,719,778,0,12,19,12,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,12,19,12,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,12,19,12,0,0,14,0,0,14,0,0,14,12,19,12,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,12,19,12,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,19,12,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,12,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,19,12,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14,0,0,14
AntlerH_F=100_K=3_R=10_A=2_M=7_V1,723,849,0,48,111,8,18,29,17,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,48,111,8,48,111,8,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,48,111,8,0,0,21,0,0,21,0,0,21,48,111,8,48,111,8,48,111,8,48,111,8,30,74,12,26,58,13,6,7,20,36,81,11,48,111,8,33,66,12,33,66,12,48,111,8,6,7,20,35,68,12,0,0,21,38,81,11,,,,,,,,,,,,,48,111,8,0,0,21,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,111,8,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,0,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,111,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,111,8,36,81,11,0,0,21,0,0,21,0,0,21,,,,,,,,,,,,,,,,0,0,21,0,0,21,0,0,21
